Name,Age,Nationality,Overall,Potential,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,PositionClass,Age_Ranges
João Bardinho,34,Brazil,71,71,675000.0,13000.0,1961,Left,1.0,4.0,3.0,Medium/ Medium,Lean,No,LB,15.0,"Jan 1, 2018",0,2021,5'10,157lbs,63+2,63+2,63+2,69+2,67+2,67+2,67+2,69+2,68+2,68+2,68+2,69+2,68+2,68+2,68+2,69+2,70+2,68+2,68+2,68+2,70+2,69+2,65+2,65+2,65+2,69+2,74.0,55.0,54.0,72.0,65.0,73.0,75.0,75.0,68.0,73.0,78.0,72.0,77.0,76.0,81.0,63.0,66.0,68.0,51.0,59.0,58.0,65.0,56.0,64.0,63.0,68.0,79.0,64.0,67.0,10.0,14.0,13.0,15.0,18.0,€1.3M,Defender,31-35
Diego Galo,34,Brazil,71,71,725000.0,8000.0,1489,Right,1.0,2.0,2.0,Medium/ Medium,Normal,No,LCB,44.0,"Jul 1, 2017",0,2019,6'1,176lbs,46+2,46+2,46+2,43+2,43+2,43+2,43+2,43+2,43+2,43+2,43+2,45+2,48+2,48+2,48+2,45+2,59+2,61+2,61+2,61+2,59+2,61+2,70+2,70+2,70+2,61+2,36.0,23.0,73.0,56.0,34.0,42.0,33.0,27.0,39.0,56.0,55.0,53.0,55.0,66.0,56.0,43.0,87.0,53.0,74.0,26.0,69.0,74.0,28.0,29.0,43.0,70.0,72.0,71.0,68.0,8.0,12.0,7.0,8.0,13.0,€1.5M,Defender,31-35
Lins,30,Brazil,71,71,2300000.0,8000.0,1752,Right,1.0,3.0,3.0,High/ Medium,Normal,No,ST,13.0,"Aug 4, 2017",0,2022,5'8,152lbs,69+2,69+2,69+2,67+2,68+2,68+2,68+2,67+2,65+2,65+2,65+2,65+2,58+2,58+2,58+2,65+2,50+2,47+2,47+2,47+2,50+2,47+2,44+2,44+2,44+2,47+2,47.0,71.0,68.0,56.0,70.0,72.0,56.0,50.0,45.0,70.0,81.0,80.0,79.0,71.0,79.0,72.0,77.0,67.0,60.0,67.0,67.0,32.0,67.0,57.0,61.0,66.0,30.0,20.0,22.0,16.0,10.0,8.0,10.0,14.0,€2.9M,Attacker,26-30
Alam Araújo,26,Brazil,71,71,2000000.0,16000.0,1828,Left,1.0,3.0,2.0,High/ Medium,Normal,No,LB,14.0,"Jan 1, 2018",0,2021,5'10,172lbs,61+2,61+2,61+2,63+2,60+2,60+2,60+2,63+2,61+2,61+2,61+2,65+2,62+2,62+2,62+2,65+2,69+2,67+2,67+2,67+2,69+2,70+2,68+2,68+2,68+2,70+2,71.0,55.0,69.0,71.0,44.0,71.0,61.0,66.0,71.0,62.0,75.0,77.0,71.0,61.0,74.0,51.0,58.0,70.0,66.0,44.0,55.0,64.0,55.0,41.0,50.0,63.0,77.0,73.0,73.0,12.0,8.0,11.0,10.0,11.0,€3.6M,Defender,26-30
Somália,29,Brazil,71,71,2300000.0,22000.0,1930,Right,1.0,4.0,3.0,High/ High,Normal,No,CM,33.0,"Aug 19, 2018",0,2020,5'11,161lbs,67+2,67+2,67+2,70+2,69+2,69+2,69+2,70+2,69+2,69+2,69+2,71+2,70+2,70+2,70+2,71+2,70+2,68+2,68+2,68+2,70+2,69+2,64+2,64+2,64+2,69+2,70.0,65.0,45.0,71.0,65.0,71.0,67.0,49.0,67.0,68.0,76.0,83.0,72.0,73.0,67.0,72.0,54.0,82.0,73.0,70.0,75.0,70.0,69.0,67.0,62.0,73.0,38.0,73.0,72.0,11.0,10.0,7.0,8.0,8.0,€3.7M,Midfielder,26-30
Lionn,29,Brazil,71,71,1800000.0,7000.0,1856,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,RB,33.0,"Sep 17, 2018",0,2020,6'0,170lbs,63+2,63+2,63+2,64+2,63+2,63+2,63+2,64+2,62+2,62+2,62+2,65+2,63+2,63+2,63+2,65+2,69+2,67+2,67+2,67+2,69+2,69+2,68+2,68+2,68+2,69+2,68.0,49.0,57.0,67.0,51.0,66.0,59.0,47.0,58.0,69.0,72.0,76.0,69.0,68.0,69.0,71.0,67.0,74.0,69.0,58.0,77.0,71.0,64.0,46.0,51.0,65.0,68.0,71.0,70.0,11.0,12.0,12.0,9.0,10.0,€3.8M,Defender,26-30
Tiago Pombeira,30,Brazil,71,71,2200000.0,21000.0,1741,Left,1.0,3.0,3.0,Medium/ Medium,Lean,No,RAM,10.0,"Jan 1, 2018",0,2021,5'8,143lbs,64+2,64+2,64+2,69+2,68+2,68+2,68+2,69+2,70+2,70+2,70+2,69+2,64+2,64+2,64+2,69+2,54+2,51+2,51+2,51+2,54+2,50+2,41+2,41+2,41+2,50+2,62.0,61.0,39.0,70.0,60.0,74.0,73.0,71.0,63.0,70.0,80.0,76.0,82.0,69.0,84.0,68.0,49.0,60.0,50.0,66.0,37.0,36.0,66.0,71.0,69.0,63.0,27.0,33.0,29.0,11.0,9.0,8.0,8.0,10.0,€4.3M,Midfielder,26-30
Adriano Facchini,35,Brazil,71,71,550000.0,5000.0,1089,Right,1.0,2.0,1.0,Medium/ Medium,Normal,No,GK,83.0,"Jul 16, 2018",0,2022,6'1,163lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,12.0,14.0,28.0,14.0,17.0,13.0,12.0,18.0,27.0,36.0,39.0,32.0,65.0,48.0,20.0,73.0,30.0,69.0,11.0,32.0,22.0,16.0,11.0,30.0,55.0,18.0,14.0,10.0,72.0,69.0,61.0,73.0,72.0,€908K,Goalkeeper,31-35
Ewerton,25,Brazil,71,74,2900000.0,8000.0,1911,Right,1.0,3.0,3.0,Medium/ Medium,Lean,No,RCM,16.0,0,FC Porto,"Jun 30, 2019",5'10,152lbs,64+2,64+2,64+2,65+2,66+2,66+2,66+2,65+2,67+2,67+2,67+2,67+2,70+2,70+2,70+2,67+2,69+2,71+2,71+2,71+2,69+2,68+2,70+2,70+2,70+2,68+2,59.0,53.0,58.0,74.0,56.0,71.0,66.0,56.0,70.0,74.0,61.0,60.0,64.0,73.0,69.0,73.0,82.0,72.0,67.0,66.0,73.0,72.0,61.0,66.0,57.0,72.0,72.0,73.0,67.0,9.0,9.0,11.0,8.0,9.0,0,Midfielder,22-25
Felipe,31,Brazil,71,71,1600000.0,18000.0,1565,Left,1.0,3.0,2.0,Medium/ Medium,Normal,No,CB,5.0,"Jul 1, 2012",0,2019,6'4,198lbs,51+2,51+2,51+2,47+2,49+2,49+2,49+2,47+2,49+2,49+2,49+2,47+2,54+2,54+2,54+2,47+2,56+2,63+2,63+2,63+2,56+2,58+2,70+2,70+2,70+2,58+2,43.0,26.0,71.0,62.0,30.0,52.0,33.0,31.0,62.0,63.0,34.0,45.0,49.0,66.0,35.0,76.0,70.0,31.0,86.0,58.0,82.0,62.0,26.0,38.0,52.0,66.0,70.0,72.0,70.0,13.0,16.0,14.0,12.0,15.0,€2.9M,Defender,31-35
Léo Jabá,19,Brazil,71,82,4000000.0,1000.0,1682,Right,1.0,3.0,3.0,High/ Low,Normal,No,LM,98.0,"Jul 1, 2018",0,2023,5'11,176lbs,69+2,69+2,69+2,71+2,70+2,70+2,70+2,71+2,69+2,69+2,69+2,70+2,61+2,61+2,61+2,70+2,50+2,46+2,46+2,46+2,50+2,47+2,39+2,39+2,39+2,47+2,65.0,69.0,54.0,66.0,58.0,76.0,54.0,37.0,60.0,72.0,78.0,84.0,64.0,68.0,60.0,65.0,72.0,64.0,70.0,66.0,31.0,14.0,73.0,63.0,72.0,62.0,33.0,20.0,18.0,12.0,7.0,11.0,14.0,12.0,€9.1M,Midfielder,16-21
Paulo Henrique,29,Brazil,71,71,2400000.0,13000.0,1806,Right,1.0,4.0,3.0,High/ Low,Normal,No,ST,12.0,"Jul 21, 2017",0,2020,6'1,176lbs,69+2,69+2,69+2,67+2,68+2,68+2,68+2,67+2,66+2,66+2,66+2,66+2,61+2,61+2,61+2,66+2,51+2,51+2,51+2,51+2,51+2,48+2,48+2,48+2,48+2,48+2,58.0,69.0,72.0,60.0,67.0,72.0,62.0,61.0,56.0,71.0,67.0,64.0,71.0,68.0,76.0,75.0,82.0,78.0,78.0,69.0,66.0,24.0,69.0,65.0,64.0,70.0,41.0,28.0,21.0,15.0,12.0,12.0,6.0,7.0,€4.7M,Attacker,26-30
Paulolettinho,34,Brazil,71,71,1200000.0,14000.0,1734,Right,1.0,3.0,3.0,High/ Medium,Stocky,No,LAM,7.0,"Jan 1, 2018",0,2021,5'11,176lbs,65+2,65+2,65+2,70+2,68+2,68+2,68+2,70+2,69+2,69+2,69+2,71+2,65+2,65+2,65+2,71+2,56+2,52+2,52+2,52+2,56+2,52+2,43+2,43+2,43+2,52+2,74.0,61.0,44.0,72.0,62.0,75.0,63.0,64.0,66.0,71.0,82.0,81.0,71.0,66.0,72.0,61.0,66.0,61.0,73.0,55.0,31.0,45.0,66.0,71.0,45.0,72.0,26.0,26.0,27.0,12.0,12.0,11.0,12.0,10.0,€2.3M,Midfielder,31-35
Alex das Freitas,30,Brazil,71,71,1800000.0,10000.0,1814,Right,1.0,3.0,2.0,Medium/ High,Stocky,No,LDM,14.0,"Jan 1, 2018",0,2021,5'8,168lbs,57+2,57+2,57+2,59+2,58+2,58+2,58+2,59+2,59+2,59+2,59+2,60+2,64+2,64+2,64+2,60+2,68+2,70+2,70+2,70+2,68+2,69+2,70+2,70+2,70+2,69+2,53.0,49.0,53.0,67.0,50.0,63.0,45.0,48.0,75.0,68.0,68.0,64.0,67.0,68.0,65.0,60.0,78.0,74.0,68.0,68.0,69.0,76.0,40.0,43.0,60.0,70.0,74.0,72.0,75.0,14.0,16.0,9.0,8.0,7.0,€3.3M,Midfielder,26-30
Paulinho,17,Brazil,71,86,4700000.0,15000.0,1788,Right,1.0,2.0,4.0,Medium/ Medium,Normal,No,RM,7.0,"Jul 1, 2018",0,2023,5'10,170lbs,64+2,64+2,64+2,69+2,68+2,68+2,68+2,69+2,69+2,69+2,69+2,69+2,65+2,65+2,65+2,69+2,56+2,53+2,53+2,53+2,56+2,53+2,46+2,46+2,46+2,53+2,63.0,58.0,45.0,68.0,57.0,76.0,71.0,54.0,65.0,74.0,83.0,78.0,79.0,64.0,85.0,64.0,70.0,72.0,71.0,64.0,45.0,41.0,62.0,66.0,58.0,70.0,24.0,37.0,31.0,13.0,13.0,10.0,15.0,12.0,€10.9M,Midfielder,16-21
Jean Cléber,28,Brazil,71,71,2400000.0,8000.0,1840,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,LDM,15.0,"Jul 1, 2016",0,2021,5'11,176lbs,63+2,63+2,63+2,65+2,66+2,66+2,66+2,65+2,67+2,67+2,67+2,66+2,69+2,69+2,69+2,66+2,67+2,70+2,70+2,70+2,67+2,67+2,67+2,67+2,67+2,67+2,58.0,48.0,60.0,72.0,44.0,68.0,54.0,45.0,68.0,70.0,63.0,62.0,64.0,73.0,65.0,71.0,63.0,77.0,72.0,57.0,74.0,68.0,68.0,71.0,45.0,67.0,65.0,69.0,67.0,12.0,14.0,10.0,12.0,11.0,€4.9M,Midfielder,26-30
Elsinho,28,Brazil,71,71,1900000.0,7000.0,1883,Right,1.0,3.0,3.0,High/ Medium,Lean,Yes,RB,18.0,"Feb 2, 2016",0,2019,5'11,172lbs,69+2,69+2,69+2,71+2,70+2,70+2,70+2,71+2,68+2,68+2,68+2,71+2,68+2,68+2,68+2,71+2,71+2,68+2,68+2,68+2,71+2,70+2,67+2,67+2,67+2,70+2,74.0,68.0,57.0,68.0,44.0,74.0,39.0,33.0,60.0,75.0,75.0,75.0,72.0,65.0,56.0,69.0,72.0,91.0,79.0,62.0,68.0,64.0,75.0,59.0,47.0,65.0,62.0,69.0,70.0,10.0,10.0,14.0,13.0,14.0,€2.4M,Defender,26-30
Léo Gamalho,32,Brazil,71,71,1900000.0,6000.0,1584,Right,1.0,3.0,3.0,High/ Low,Normal,No,ST,10.0,"Jan 15, 2018",0,2021,6'2,205lbs,70+2,70+2,70+2,62+2,67+2,67+2,67+2,62+2,63+2,63+2,63+2,62+2,58+2,58+2,58+2,62+2,46+2,46+2,46+2,46+2,46+2,43+2,44+2,44+2,44+2,43+2,43.0,71.0,74.0,66.0,66.0,66.0,54.0,28.0,48.0,69.0,52.0,55.0,32.0,70.0,47.0,76.0,61.0,65.0,82.0,57.0,56.0,18.0,79.0,54.0,71.0,69.0,26.0,21.0,27.0,11.0,11.0,11.0,11.0,6.0,€2.4M,Attacker,31-35
Guilherme Sityá,28,Brazil,71,71,1900000.0,7000.0,1783,Left,1.0,3.0,3.0,High/ High,Normal,No,LB,12.0,"Jun 17, 2017",0,2020,5'10,168lbs,54+2,54+2,54+2,63+2,59+2,59+2,59+2,63+2,62+2,62+2,62+2,66+2,64+2,64+2,64+2,66+2,70+2,67+2,67+2,67+2,70+2,69+2,66+2,66+2,66+2,69+2,72.0,30.0,52.0,68.0,28.0,68.0,67.0,49.0,66.0,70.0,81.0,79.0,78.0,66.0,76.0,53.0,75.0,78.0,77.0,29.0,60.0,65.0,47.0,68.0,36.0,60.0,67.0,67.0,69.0,9.0,7.0,11.0,8.0,7.0,€2.5M,Defender,26-30
Adeilson Gesser,26,Brazil,71,71,2500000.0,9000.0,1782,Left,1.0,2.0,3.0,Medium/ Medium,Lean,No,RAM,7.0,"Jan 1, 2018",0,2021,5'9,154lbs,64+2,64+2,64+2,71+2,69+2,69+2,69+2,71+2,70+2,70+2,70+2,70+2,65+2,65+2,65+2,70+2,60+2,53+2,53+2,53+2,60+2,57+2,46+2,46+2,46+2,57+2,68.0,62.0,59.0,72.0,76.0,68.0,55.0,73.0,42.0,74.0,73.0,88.0,84.0,76.0,83.0,45.0,72.0,78.0,43.0,50.0,34.0,47.0,70.0,76.0,66.0,64.0,14.0,49.0,34.0,11.0,14.0,7.0,7.0,12.0,€4.8M,Midfielder,26-30
Heltinho Melo,34,Brazil,71,71,1200000.0,10000.0,1842,Right,1.0,3.0,3.0,High/ Low,Normal,No,LAM,7.0,"Jan 1, 2018",0,2021,5'9,150lbs,63+2,63+2,63+2,71+2,68+2,68+2,68+2,71+2,69+2,69+2,69+2,71+2,67+2,67+2,67+2,71+2,63+2,59+2,59+2,59+2,63+2,61+2,53+2,53+2,53+2,61+2,76.0,58.0,50.0,68.0,68.0,75.0,73.0,74.0,64.0,71.0,83.0,80.0,78.0,65.0,81.0,46.0,69.0,67.0,52.0,41.0,46.0,58.0,74.0,76.0,71.0,72.0,30.0,58.0,49.0,10.0,8.0,7.0,9.0,7.0,€2.3M,Midfielder,31-35
Nascimentardo,30,Brazil,71,71,2200000.0,14000.0,1760,Right,1.0,2.0,3.0,Medium/ Low,Normal,No,RAM,7.0,"Jan 1, 2018",0,2020,5'7,146lbs,62+2,62+2,62+2,71+2,68+2,68+2,68+2,71+2,69+2,69+2,69+2,71+2,65+2,65+2,65+2,71+2,59+2,53+2,53+2,53+2,59+2,56+2,44+2,44+2,44+2,56+2,76.0,64.0,49.0,72.0,65.0,73.0,74.0,75.0,62.0,75.0,86.0,81.0,74.0,65.0,88.0,49.0,46.0,58.0,34.0,43.0,39.0,42.0,64.0,72.0,74.0,66.0,30.0,44.0,37.0,13.0,7.0,8.0,7.0,14.0,€4.1M,Midfielder,26-30
Tiago,25,Brazil,71,72,2900000.0,8000.0,1886,Left,2.0,4.0,3.0,High/ Low,Lean,No,ST,11.0,"Jan 15, 2018",0,2021,5'11,159lbs,69+2,69+2,69+2,72+2,71+2,71+2,71+2,72+2,71+2,71+2,71+2,72+2,66+2,66+2,66+2,72+2,59+2,57+2,57+2,57+2,59+2,56+2,50+2,50+2,50+2,56+2,73.0,71.0,54.0,73.0,63.0,72.0,80.0,70.0,70.0,72.0,84.0,80.0,71.0,64.0,69.0,71.0,72.0,63.0,67.0,71.0,46.0,48.0,73.0,66.0,71.0,64.0,49.0,34.0,32.0,10.0,11.0,14.0,7.0,15.0,€3.9M,Attacker,22-25
Emerson Avintes,26,Brazil,71,71,2500000.0,11000.0,1764,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,RAM,7.0,"Jan 1, 2018",0,2018,5'10,157lbs,66+2,66+2,66+2,69+2,69+2,69+2,69+2,69+2,70+2,70+2,70+2,68+2,65+2,65+2,65+2,68+2,50+2,49+2,49+2,49+2,50+2,46+2,40+2,40+2,40+2,46+2,71.0,69.0,48.0,74.0,66.0,68.0,79.0,75.0,65.0,74.0,50.0,63.0,75.0,66.0,73.0,71.0,79.0,69.0,56.0,75.0,63.0,21.0,75.0,69.0,59.0,77.0,18.0,25.0,21.0,10.0,9.0,12.0,8.0,8.0,€4.8M,Midfielder,26-30
Saberto Botelho,30,Brazil,71,71,1800000.0,9000.0,1781,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,LDM,13.0,"Jan 1, 2018",0,2021,6'0,170lbs,59+2,59+2,59+2,55+2,57+2,57+2,57+2,55+2,57+2,57+2,57+2,57+2,61+2,61+2,61+2,57+2,65+2,69+2,69+2,69+2,65+2,67+2,72+2,72+2,72+2,67+2,39.0,42.0,69.0,68.0,49.0,52.0,37.0,32.0,66.0,62.0,65.0,68.0,58.0,67.0,65.0,70.0,72.0,82.0,80.0,53.0,88.0,66.0,51.0,46.0,46.0,67.0,73.0,75.0,71.0,13.0,12.0,14.0,16.0,14.0,€3.3M,Midfielder,26-30
Martin Cordeia,34,Brazil,71,71,1200000.0,17000.0,1786,Right,1.0,3.0,3.0,Medium/ Medium,Stocky,No,CAM,17.0,"Jan 1, 2018",0,2021,5'11,168lbs,64+2,64+2,64+2,68+2,68+2,68+2,68+2,68+2,70+2,70+2,70+2,68+2,69+2,69+2,69+2,68+2,56+2,57+2,57+2,57+2,56+2,52+2,45+2,45+2,45+2,52+2,74.0,64.0,30.0,74.0,70.0,67.0,78.0,72.0,75.0,75.0,51.0,53.0,68.0,71.0,60.0,79.0,50.0,72.0,76.0,76.0,40.0,45.0,66.0,75.0,75.0,78.0,34.0,35.0,30.0,12.0,10.0,13.0,7.0,9.0,€2.3M,Midfielder,31-35
Charles,24,Brazil,71,77,2400000.0,4000.0,1086,Right,1.0,2.0,1.0,Medium/ Medium,Normal,No,GK,94.0,"Jan 30, 2016",0,2022,6'1,185lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,13.0,20.0,22.0,19.0,20.0,19.0,13.0,18.0,24.0,28.0,32.0,48.0,70.0,34.0,19.0,62.0,30.0,52.0,18.0,25.0,20.0,10.0,48.0,18.0,37.0,14.0,18.0,13.0,72.0,68.0,63.0,70.0,74.0,€5.4M,Goalkeeper,22-25
Artur,22,Brazil,71,76,2700000.0,5000.0,1801,Right,1.0,2.0,3.0,Medium/ Medium,Normal,No,RDM,8.0,"Feb 7, 2018",0,2021,5'11,154lbs,61+2,61+2,61+2,63+2,63+2,63+2,63+2,63+2,65+2,65+2,65+2,66+2,67+2,67+2,67+2,66+2,68+2,69+2,69+2,69+2,68+2,67+2,67+2,67+2,67+2,67+2,51.0,49.0,59.0,71.0,40.0,72.0,45.0,59.0,68.0,73.0,65.0,72.0,77.0,70.0,67.0,59.0,62.0,83.0,67.0,37.0,71.0,67.0,60.0,57.0,57.0,68.0,65.0,71.0,67.0,6.0,6.0,10.0,13.0,5.0,€4.2M,Midfielder,22-25
Marlion Rolim,26,Brazil,71,71,2500000.0,18000.0,1760,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,LAM,7.0,"Jan 1, 2018",0,2021,5'9,154lbs,66+2,66+2,66+2,68+2,69+2,69+2,69+2,68+2,69+2,69+2,69+2,67+2,67+2,67+2,67+2,67+2,59+2,60+2,60+2,60+2,59+2,58+2,54+2,54+2,54+2,58+2,58.0,70.0,54.0,68.0,59.0,64.0,62.0,41.0,65.0,73.0,62.0,71.0,72.0,75.0,78.0,58.0,44.0,52.0,54.0,68.0,60.0,65.0,74.0,71.0,55.0,76.0,34.0,52.0,46.0,12.0,12.0,16.0,7.0,8.0,€4.8M,Midfielder,26-30
Eltildo Bessa,34,Brazil,71,71,1200000.0,15000.0,1765,Left,1.0,3.0,3.0,High/ Low,Lean,No,ST,11.0,"Jan 1, 2018",0,2021,5'5,137lbs,69+2,69+2,69+2,71+2,72+2,72+2,72+2,71+2,70+2,70+2,70+2,68+2,61+2,61+2,61+2,68+2,52+2,46+2,46+2,46+2,52+2,49+2,40+2,40+2,40+2,49+2,40.0,71.0,61.0,61.0,75.0,73.0,76.0,64.0,43.0,75.0,86.0,85.0,93.0,78.0,88.0,62.0,64.0,70.0,32.0,63.0,42.0,26.0,77.0,65.0,59.0,79.0,30.0,25.0,29.0,12.0,9.0,11.0,12.0,8.0,€2.4M,Attacker,31-35
Túlio Sandoiro,34,Brazil,71,71,1200000.0,12000.0,1786,Right,1.0,3.0,4.0,Medium/ Medium,Normal,No,ST,18.0,"Jan 1, 2018",0,2021,6'1,181lbs,70+2,70+2,70+2,68+2,69+2,69+2,69+2,68+2,68+2,68+2,68+2,67+2,64+2,64+2,64+2,67+2,53+2,52+2,52+2,52+2,53+2,50+2,48+2,48+2,48+2,50+2,57.0,71.0,66.0,64.0,75.0,74.0,67.0,68.0,58.0,75.0,66.0,62.0,67.0,73.0,57.0,73.0,64.0,65.0,79.0,70.0,60.0,37.0,65.0,66.0,70.0,71.0,18.0,33.0,36.0,8.0,8.0,10.0,12.0,12.0,€2.4M,Attacker,31-35
Paulinho,32,Brazil,71,71,1900000.0,3000.0,1802,Right,1.0,3.0,3.0,High/ Low,Normal,No,ST,10.0,"Aug 31, 2018",0,2019,5'9,159lbs,70+2,70+2,70+2,69+2,70+2,70+2,70+2,69+2,70+2,70+2,70+2,68+2,64+2,64+2,64+2,68+2,50+2,48+2,48+2,48+2,50+2,47+2,43+2,43+2,43+2,47+2,63.0,73.0,71.0,69.0,66.0,69.0,74.0,72.0,65.0,69.0,65.0,69.0,77.0,70.0,73.0,69.0,81.0,63.0,66.0,71.0,43.0,18.0,74.0,76.0,76.0,71.0,25.0,26.0,26.0,12.0,6.0,7.0,10.0,8.0,€3M,Attacker,31-35
André Milazisco,34,Brazil,71,71,950000.0,7000.0,1090,Left,1.0,1.0,1.0,Medium/ Medium,Normal,No,GK,12.0,"Jan 1, 2018",0,2021,6'2,187lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,7.0,8.0,19.0,11.0,8.0,12.0,13.0,13.0,21.0,33.0,35.0,38.0,71.0,49.0,21.0,66.0,35.0,77.0,9.0,36.0,26.0,20.0,61.0,13.0,62.0,21.0,9.0,8.0,77.0,61.0,62.0,64.0,77.0,€1.8M,Goalkeeper,31-35
Fabrício Baiano,26,Brazil,71,75,2500000.0,7000.0,1764,Right,1.0,3.0,2.0,Medium/ Medium,Stocky,No,RDM,27.0,"Jul 1, 2017",0,2020,5'10,165lbs,57+2,57+2,57+2,58+2,58+2,58+2,58+2,58+2,59+2,59+2,59+2,60+2,62+2,62+2,62+2,60+2,67+2,69+2,69+2,69+2,67+2,67+2,69+2,69+2,69+2,67+2,51.0,51.0,53.0,70.0,40.0,63.0,44.0,41.0,64.0,68.0,66.0,63.0,66.0,71.0,76.0,59.0,84.0,78.0,72.0,47.0,83.0,69.0,37.0,47.0,35.0,57.0,70.0,72.0,68.0,10.0,14.0,10.0,12.0,10.0,€5.5M,Midfielder,26-30
Raphael Rossi,27,Brazil,71,72,2200000.0,18000.0,1512,Right,1.0,1.0,2.0,Medium/ Medium,Normal,No,CB,2.0,"Jun 28, 2018",0,2021,6'2,185lbs,50+2,50+2,50+2,47+2,47+2,47+2,47+2,47+2,48+2,48+2,48+2,48+2,51+2,51+2,51+2,48+2,58+2,62+2,62+2,62+2,58+2,61+2,70+2,70+2,70+2,61+2,38.0,37.0,79.0,58.0,33.0,46.0,37.0,22.0,42.0,52.0,55.0,47.0,52.0,70.0,48.0,33.0,76.0,56.0,88.0,35.0,75.0,72.0,39.0,41.0,37.0,68.0,55.0,74.0,69.0,12.0,9.0,7.0,10.0,8.0,€3.4M,Defender,26-30
Wiliam Santinho,34,Brazil,71,71,950000.0,13000.0,1077,Right,1.0,2.0,1.0,Medium/ Medium,Normal,No,GK,12.0,"Jan 1, 2018",0,2021,6'5,201lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,8.0,10.0,20.0,9.0,9.0,8.0,17.0,16.0,21.0,37.0,34.0,21.0,61.0,20.0,21.0,62.0,31.0,85.0,7.0,44.0,28.0,23.0,63.0,14.0,54.0,18.0,13.0,12.0,61.0,77.0,76.0,70.0,73.0,€1.8M,Goalkeeper,31-35
Wagner Orsinho,30,Brazil,71,71,1700000.0,16000.0,1872,Left,1.0,3.0,2.0,High/ Medium,Lean,No,LB,13.0,"Jan 1, 2018",0,2021,5'9,152lbs,62+2,62+2,62+2,65+2,64+2,64+2,64+2,65+2,64+2,64+2,64+2,67+2,66+2,66+2,66+2,67+2,69+2,67+2,67+2,67+2,69+2,69+2,66+2,66+2,66+2,69+2,73.0,52.0,59.0,73.0,54.0,61.0,62.0,48.0,71.0,64.0,82.0,79.0,62.0,71.0,74.0,59.0,66.0,67.0,62.0,62.0,61.0,64.0,60.0,59.0,74.0,70.0,70.0,72.0,67.0,10.0,7.0,8.0,7.0,12.0,€3.3M,Defender,26-30
Evandro,31,Brazil,71,71,2100000.0,18000.0,1906,Right,1.0,3.0,3.0,Medium/ Medium,Normal,Yes,CAM,7.0,"Jan 13, 2017",0,2019,5'10,159lbs,66+2,66+2,66+2,69+2,69+2,69+2,69+2,69+2,70+2,70+2,70+2,69+2,68+2,68+2,68+2,69+2,62+2,63+2,63+2,63+2,62+2,60+2,59+2,59+2,59+2,60+2,71.0,63.0,62.0,74.0,67.0,70.0,69.0,69.0,69.0,74.0,69.0,65.0,75.0,68.0,80.0,69.0,64.0,54.0,65.0,68.0,70.0,61.0,65.0,73.0,72.0,75.0,58.0,49.0,43.0,10.0,6.0,9.0,10.0,15.0,€4M,Midfielder,31-35
Luisinho Conradi,30,Brazil,71,71,1700000.0,19000.0,1908,Left,1.0,3.0,3.0,Medium/ Medium,Normal,No,LB,14.0,"Jan 1, 2018",0,2021,5'9,172lbs,64+2,64+2,64+2,68+2,67+2,67+2,67+2,68+2,67+2,67+2,67+2,70+2,67+2,67+2,67+2,70+2,70+2,68+2,68+2,68+2,70+2,69+2,67+2,67+2,67+2,69+2,72.0,54.0,52.0,66.0,59.0,75.0,74.0,51.0,68.0,76.0,77.0,68.0,72.0,72.0,72.0,62.0,68.0,76.0,70.0,53.0,62.0,59.0,68.0,59.0,55.0,65.0,77.0,71.0,69.0,11.0,10.0,14.0,9.0,7.0,€3.3M,Defender,26-30
