Name,Age,Nationality,Overall,Potential,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause
Marlinito Dias,34,Brazil,70,70,550000.0,14000.0,1662,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,CDM,16.0,"Jan 1, 2018",0,2021,6.2,185.0,61.0,61.0,61.0,58.0,61.0,61.0,61.0,58.0,62.0,62.0,62.0,60.0,66.0,66.0,66.0,60.0,62.0,68.0,68.0,68.0,62.0,62.0,68.0,68.0,68.0,62.0,49.0,36.0,77.0,76.0,43.0,45.0,31.0,54.0,70.0,75.0,53.0,58.0,45.0,78.0,40.0,58.0,45.0,53.0,86.0,44.0,62.0,68.0,69.0,64.0,45.0,73.0,70.0,62.0,51.0,11.0,16.0,9.0,11.0,8.0,€1M
Luan Sendeiro,26,Brazil,70,70,1500000.0,13000.0,1820,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,CDM,16.0,"Jan 1, 2018",0,2021,5.11,172.0,62.0,62.0,62.0,62.0,63.0,63.0,63.0,62.0,64.0,64.0,64.0,64.0,67.0,67.0,67.0,64.0,66.0,68.0,68.0,68.0,66.0,67.0,67.0,67.0,67.0,67.0,65.0,52.0,74.0,72.0,40.0,55.0,53.0,75.0,78.0,69.0,66.0,71.0,56.0,68.0,50.0,72.0,48.0,65.0,70.0,59.0,62.0,67.0,52.0,72.0,43.0,55.0,71.0,63.0,67.0,11.0,11.0,12.0,12.0,19.0,€2.9M
Matheus Cunha,19,Brazil,70,85,3800000.0,14000.0,1723,Right,1.0,4.0,3.0,Medium/ Medium,Lean,No,ST,20.0,"Jul 1, 2018",0,2023,6.0,165.0,68.0,68.0,68.0,69.0,69.0,69.0,69.0,69.0,67.0,67.0,67.0,67.0,59.0,59.0,59.0,67.0,49.0,45.0,45.0,45.0,49.0,46.0,40.0,40.0,40.0,46.0,64.0,69.0,61.0,57.0,61.0,71.0,62.0,56.0,55.0,73.0,78.0,75.0,69.0,67.0,69.0,74.0,73.0,68.0,64.0,68.0,59.0,14.0,68.0,68.0,60.0,64.0,30.0,14.0,24.0,8.0,7.0,13.0,13.0,11.0,€8.9M
Philipe Sampaio,23,Brazil,70,77,2100000.0,6000.0,1483,Right,1.0,2.0,2.0,Medium/ Medium,Lean,No,CB,94.0,"Aug 21, 2018",0,2023,6.3,183.0,46.0,46.0,46.0,41.0,42.0,42.0,42.0,41.0,43.0,43.0,43.0,44.0,50.0,50.0,50.0,44.0,57.0,63.0,63.0,63.0,57.0,60.0,69.0,69.0,69.0,60.0,34.0,32.0,70.0,60.0,34.0,41.0,32.0,30.0,54.0,44.0,38.0,45.0,46.0,66.0,41.0,48.0,62.0,70.0,90.0,35.0,68.0,68.0,28.0,30.0,42.0,62.0,71.0,74.0,65.0,16.0,10.0,15.0,13.0,11.0,€4.9M
Sevinho Santos,30,Brazil,70,70,1700000.0,17000.0,1669,Right,1.0,3.0,3.0,Medium/ Medium,Lean,No,ST,9.0,"Jan 1, 2018",0,2021,5.11,165.0,68.0,68.0,68.0,66.0,67.0,67.0,67.0,66.0,64.0,64.0,64.0,63.0,58.0,58.0,58.0,63.0,49.0,45.0,45.0,45.0,49.0,47.0,44.0,44.0,44.0,47.0,58.0,66.0,72.0,52.0,60.0,72.0,68.0,56.0,50.0,71.0,61.0,66.0,65.0,72.0,61.0,68.0,72.0,54.0,71.0,67.0,41.0,31.0,77.0,54.0,57.0,61.0,17.0,31.0,31.0,9.0,7.0,9.0,13.0,10.0,€3.3M
Derley,30,Brazil,70,70,1700000.0,8000.0,1760,Right,1.0,3.0,3.0,High/ Medium,Normal,No,ST,33.0,"Aug 3, 2017",0,2020,6.0,168.0,69.0,69.0,69.0,66.0,67.0,67.0,67.0,66.0,66.0,66.0,66.0,65.0,61.0,61.0,61.0,65.0,51.0,51.0,51.0,51.0,51.0,49.0,48.0,48.0,48.0,49.0,59.0,69.0,74.0,67.0,69.0,68.0,58.0,42.0,62.0,68.0,68.0,66.0,69.0,68.0,70.0,72.0,68.0,66.0,77.0,66.0,75.0,28.0,66.0,60.0,73.0,71.0,25.0,31.0,30.0,12.0,9.0,9.0,9.0,7.0,€3.6M
Gabriel Xavier,24,Brazil,70,74,2300000.0,5000.0,1718,Right,1.0,3.0,3.0,Medium/ Low,Normal,No,LF,10.0,"Jul 16, 2018",0,2019,5.6,134.0,64.0,64.0,64.0,68.0,68.0,68.0,68.0,68.0,69.0,69.0,69.0,68.0,65.0,65.0,65.0,68.0,56.0,54.0,54.0,54.0,56.0,53.0,47.0,47.0,47.0,53.0,58.0,64.0,45.0,74.0,46.0,74.0,60.0,51.0,67.0,70.0,74.0,74.0,72.0,64.0,75.0,62.0,52.0,63.0,64.0,58.0,41.0,29.0,67.0,68.0,62.0,65.0,40.0,40.0,46.0,7.0,14.0,8.0,14.0,15.0,€3.1M
Waguininho,28,Brazil,70,70,1800000.0,6000.0,1862,Right,1.0,3.0,3.0,High/ Medium,Normal,No,ST,7.0,"Jan 20, 2018",0,2021,5.1,152.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,67.0,67.0,67.0,69.0,62.0,62.0,62.0,62.0,62.0,60.0,58.0,58.0,58.0,60.0,60.0,67.0,65.0,69.0,65.0,70.0,55.0,58.0,64.0,70.0,74.0,75.0,76.0,68.0,73.0,66.0,55.0,78.0,67.0,56.0,76.0,58.0,77.0,68.0,59.0,62.0,45.0,51.0,46.0,13.0,7.0,11.0,7.0,13.0,€2.3M
Dodô,19,Brazil,70,83,2900000.0,2000.0,1844,Right,1.0,3.0,3.0,High/ Medium,Lean,No,RB,98.0,"Jan 31, 2018",0,2022,5.5,150.0,63.0,63.0,63.0,67.0,64.0,64.0,64.0,67.0,64.0,64.0,64.0,67.0,62.0,62.0,62.0,67.0,69.0,65.0,65.0,65.0,69.0,69.0,64.0,64.0,64.0,69.0,66.0,59.0,50.0,68.0,45.0,70.0,42.0,52.0,59.0,71.0,91.0,89.0,90.0,73.0,80.0,58.0,83.0,69.0,60.0,49.0,55.0,65.0,53.0,42.0,50.0,63.0,65.0,69.0,64.0,14.0,14.0,10.0,14.0,5.0,€8M
Renato Chaves,28,Brazil,70,70,1400000.0,13000.0,1648,Right,1.0,2.0,2.0,Medium/ Medium,Normal,No,LCB,6.0,"Aug 4, 2018",0,2019,6.1,172.0,53.0,53.0,53.0,50.0,51.0,51.0,51.0,50.0,51.0,51.0,51.0,52.0,55.0,55.0,55.0,52.0,61.0,63.0,63.0,63.0,61.0,63.0,68.0,68.0,68.0,63.0,48.0,39.0,69.0,62.0,50.0,47.0,38.0,42.0,53.0,52.0,64.0,54.0,44.0,64.0,52.0,64.0,82.0,60.0,78.0,48.0,65.0,65.0,38.0,52.0,50.0,53.0,73.0,69.0,73.0,15.0,14.0,7.0,10.0,7.0,€2.4M
Nilson Padilho,30,Brazil,70,70,1700000.0,10000.0,1786,Left,1.0,3.0,3.0,Medium/ Low,Normal,No,LAM,8.0,"Jan 1, 2018",0,2021,6.0,179.0,66.0,66.0,66.0,66.0,68.0,68.0,68.0,66.0,69.0,69.0,69.0,67.0,67.0,67.0,67.0,67.0,56.0,59.0,59.0,59.0,56.0,54.0,53.0,53.0,53.0,54.0,48.0,56.0,60.0,71.0,63.0,65.0,46.0,49.0,74.0,73.0,67.0,74.0,78.0,76.0,72.0,72.0,80.0,67.0,67.0,49.0,74.0,40.0,72.0,73.0,49.0,68.0,38.0,43.0,40.0,13.0,8.0,8.0,9.0,12.0,€3.2M
Alef,23,Brazil,70,76,2100000.0,1000.0,1726,Right,1.0,3.0,3.0,Medium/ Medium,Lean,No,LDM,95.0,"Jul 8, 2015",0,2020,6.1,168.0,56.0,56.0,56.0,56.0,58.0,58.0,58.0,56.0,59.0,59.0,59.0,59.0,64.0,64.0,64.0,59.0,63.0,68.0,68.0,68.0,63.0,64.0,68.0,68.0,68.0,64.0,42.0,37.0,63.0,69.0,44.0,63.0,46.0,49.0,73.0,66.0,64.0,53.0,58.0,64.0,55.0,62.0,67.0,71.0,74.0,47.0,74.0,64.0,54.0,55.0,50.0,56.0,69.0,75.0,70.0,8.0,11.0,9.0,8.0,12.0,€5M
C. Oliveira Souza,22,Brazil,70,79,2700000.0,5000.0,1801,Right,1.0,4.0,3.0,Medium/ Medium,Normal,No,RM,20.0,"Jul 1, 2017",0,2020,5.8,150.0,64.0,64.0,64.0,70.0,68.0,68.0,68.0,70.0,68.0,68.0,68.0,69.0,63.0,63.0,63.0,69.0,59.0,55.0,55.0,55.0,59.0,56.0,51.0,51.0,51.0,56.0,64.0,62.0,46.0,63.0,57.0,76.0,61.0,55.0,53.0,72.0,84.0,80.0,83.0,63.0,89.0,60.0,64.0,72.0,53.0,60.0,56.0,30.0,68.0,70.0,53.0,72.0,59.0,51.0,37.0,9.0,14.0,14.0,15.0,8.0,€4.9M
Eber Bessa,26,Brazil,70,72,2100000.0,4000.0,1948,Right,1.0,3.0,3.0,Medium/ Medium,Stocky,No,CM,10.0,"Jul 1, 2018",0,2020,5.6,159.0,65.0,65.0,65.0,68.0,68.0,68.0,68.0,68.0,69.0,69.0,69.0,68.0,67.0,67.0,67.0,68.0,65.0,65.0,65.0,65.0,65.0,64.0,62.0,62.0,62.0,64.0,63.0,59.0,59.0,68.0,43.0,69.0,73.0,75.0,64.0,73.0,73.0,69.0,83.0,73.0,91.0,71.0,69.0,65.0,52.0,68.0,78.0,59.0,67.0,70.0,67.0,73.0,58.0,63.0,62.0,10.0,14.0,13.0,11.0,16.0,€4.7M
Daniel Amora,30,Brazil,70,70,1300000.0,11000.0,1747,Right,1.0,2.0,3.0,Medium/ Medium,Lean,No,RDM,80.0,"Jul 24, 2016",0,2019,6.1,172.0,58.0,58.0,58.0,59.0,60.0,60.0,60.0,59.0,61.0,61.0,61.0,62.0,66.0,66.0,66.0,62.0,65.0,68.0,68.0,68.0,65.0,65.0,66.0,66.0,66.0,65.0,49.0,35.0,59.0,70.0,45.0,65.0,42.0,46.0,69.0,71.0,54.0,65.0,62.0,64.0,64.0,66.0,59.0,87.0,74.0,55.0,69.0,73.0,61.0,54.0,50.0,62.0,64.0,66.0,58.0,10.0,10.0,6.0,11.0,14.0,€2.2M
Carlinhos,24,Brazil,70,74,2300000.0,8000.0,1826,Right,1.0,4.0,3.0,Medium/ Medium,Stocky,No,CAM,25.0,"Aug 21, 2017",0,2021,5.11,165.0,67.0,67.0,67.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,65.0,65.0,65.0,69.0,57.0,56.0,56.0,56.0,57.0,54.0,51.0,51.0,51.0,54.0,66.0,58.0,60.0,69.0,58.0,75.0,68.0,66.0,65.0,74.0,73.0,68.0,71.0,71.0,73.0,75.0,73.0,63.0,74.0,72.0,65.0,40.0,67.0,66.0,42.0,68.0,37.0,38.0,35.0,13.0,11.0,12.0,15.0,13.0,€3.6M
Fernando,19,Brazil,70,84,3800000.0,1000.0,1567,Right,1.0,3.0,3.0,High/ Medium,Lean,No,LM,99.0,"Jul 1, 2018",0,2023,5.9,159.0,63.0,63.0,63.0,71.0,69.0,69.0,69.0,71.0,69.0,69.0,69.0,69.0,60.0,60.0,60.0,69.0,51.0,44.0,44.0,44.0,51.0,48.0,36.0,36.0,36.0,48.0,62.0,64.0,36.0,66.0,38.0,78.0,64.0,38.0,42.0,76.0,80.0,82.0,79.0,72.0,77.0,58.0,43.0,54.0,42.0,66.0,34.0,18.0,65.0,66.0,48.0,63.0,26.0,27.0,29.0,5.0,9.0,8.0,8.0,7.0,€10.4M
Nathan Otávio,28,Brazil,70,70,1400000.0,6000.0,1590,Right,1.0,3.0,2.0,Low/ High,Normal,No,CB,3.0,"Jul 16, 2018",0,2021,6.1,194.0,47.0,47.0,47.0,46.0,46.0,46.0,46.0,46.0,48.0,48.0,48.0,49.0,53.0,53.0,53.0,49.0,60.0,64.0,64.0,64.0,60.0,62.0,69.0,69.0,69.0,62.0,32.0,28.0,68.0,66.0,34.0,46.0,41.0,54.0,63.0,53.0,62.0,65.0,61.0,66.0,41.0,45.0,70.0,59.0,78.0,35.0,68.0,65.0,20.0,38.0,59.0,71.0,70.0,75.0,69.0,15.0,11.0,7.0,12.0,14.0,€1.8M
Thiago Carleto,29,Brazil,70,70,1300000.0,19000.0,1949,Left,1.0,3.0,3.0,Medium/ Medium,Stocky,No,LB,36.0,"Jul 17, 2018",0,2020,5.1,179.0,65.0,65.0,65.0,67.0,66.0,66.0,66.0,67.0,65.0,65.0,65.0,66.0,65.0,65.0,65.0,66.0,69.0,67.0,67.0,67.0,69.0,68.0,67.0,67.0,67.0,68.0,70.0,57.0,48.0,66.0,49.0,69.0,79.0,77.0,63.0,70.0,72.0,72.0,73.0,69.0,61.0,85.0,75.0,69.0,71.0,75.0,71.0,70.0,64.0,53.0,48.0,58.0,63.0,72.0,71.0,11.0,14.0,16.0,15.0,11.0,€2.3M
Murilo Freitas,22,Brazil,70,80,2900000.0,6000.0,1749,Left,1.0,2.0,4.0,Medium/ Medium,Normal,No,LW,7.0,"Jul 1, 2016",0,2021,5.9,146.0,67.0,67.0,67.0,70.0,70.0,70.0,70.0,70.0,69.0,69.0,69.0,68.0,62.0,62.0,62.0,68.0,53.0,50.0,50.0,50.0,53.0,50.0,43.0,43.0,43.0,50.0,58.0,65.0,43.0,66.0,53.0,75.0,73.0,55.0,48.0,76.0,79.0,76.0,78.0,73.0,79.0,77.0,59.0,65.0,59.0,62.0,63.0,23.0,67.0,64.0,71.0,73.0,27.0,34.0,31.0,10.0,12.0,14.0,7.0,7.0,€6.6M
Edsinho Torres,34,Brazil,70,70,500000.0,9000.0,1823,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,LB,5.0,"Jan 1, 2018",0,2021,5.1,170.0,60.0,60.0,60.0,60.0,59.0,59.0,59.0,60.0,58.0,58.0,58.0,62.0,61.0,61.0,61.0,62.0,68.0,65.0,65.0,65.0,68.0,69.0,67.0,67.0,67.0,69.0,73.0,48.0,70.0,62.0,43.0,48.0,44.0,63.0,60.0,75.0,62.0,76.0,63.0,65.0,72.0,62.0,62.0,79.0,65.0,59.0,75.0,57.0,55.0,48.0,70.0,62.0,68.0,68.0,77.0,10.0,10.0,12.0,11.0,11.0,€950K
Platiny,27,Brazil,70,70,1900000.0,7000.0,1602,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,ST,99.0,"Jul 1, 2017",0,2020,5.1,141.0,68.0,68.0,68.0,63.0,66.0,66.0,66.0,63.0,62.0,62.0,62.0,59.0,53.0,53.0,53.0,59.0,42.0,40.0,40.0,40.0,42.0,41.0,38.0,38.0,38.0,41.0,33.0,75.0,69.0,55.0,65.0,62.0,66.0,41.0,32.0,65.0,75.0,67.0,74.0,69.0,72.0,74.0,62.0,57.0,63.0,68.0,41.0,18.0,68.0,59.0,67.0,64.0,20.0,19.0,18.0,6.0,13.0,6.0,9.0,14.0,€4M
Flávio Rebeilo,26,Brazil,70,70,1500000.0,9000.0,1776,Left,1.0,3.0,3.0,Medium/ Medium,Lean,No,LB,14.0,"Jan 1, 2018",0,2021,5.9,152.0,57.0,57.0,57.0,63.0,60.0,60.0,60.0,63.0,61.0,61.0,61.0,65.0,61.0,61.0,61.0,65.0,69.0,64.0,64.0,64.0,69.0,68.0,63.0,63.0,63.0,68.0,70.0,35.0,54.0,63.0,38.0,71.0,43.0,57.0,57.0,69.0,79.0,83.0,76.0,65.0,75.0,54.0,70.0,81.0,58.0,48.0,59.0,62.0,56.0,50.0,55.0,67.0,68.0,66.0,67.0,9.0,9.0,8.0,10.0,11.0,€2.9M
Kalindi,24,Brazil,70,74,1900000.0,5000.0,1823,Right,1.0,2.0,3.0,Medium/ Medium,Normal,No,RB,22.0,"May 15, 2018",0,2022,5.7,137.0,58.0,58.0,58.0,65.0,63.0,63.0,63.0,65.0,62.0,62.0,62.0,66.0,62.0,62.0,62.0,66.0,70.0,63.0,63.0,63.0,70.0,69.0,60.0,60.0,60.0,69.0,66.0,41.0,48.0,64.0,56.0,70.0,67.0,38.0,53.0,71.0,85.0,88.0,79.0,70.0,82.0,65.0,72.0,89.0,37.0,61.0,66.0,62.0,53.0,49.0,46.0,52.0,61.0,65.0,66.0,9.0,10.0,11.0,13.0,10.0,€4.2M
Daguinho Parrela,34,Brazil,70,70,500000.0,13000.0,1788,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,RB,15.0,"Jan 1, 2018",0,2021,6.1,179.0,56.0,56.0,56.0,61.0,58.0,58.0,58.0,61.0,61.0,61.0,61.0,64.0,64.0,64.0,64.0,64.0,69.0,68.0,68.0,68.0,69.0,69.0,68.0,68.0,68.0,69.0,72.0,41.0,62.0,73.0,44.0,55.0,45.0,46.0,71.0,61.0,77.0,78.0,61.0,64.0,57.0,43.0,62.0,78.0,79.0,42.0,67.0,63.0,56.0,62.0,61.0,61.0,72.0,68.0,67.0,12.0,8.0,16.0,9.0,16.0,€950K
Ademilson,24,Brazil,70,76,2500000.0,7000.0,1786,Right,1.0,2.0,4.0,Medium/ Medium,Normal,Yes,RS,9.0,"Jan 8, 2016",0,2022,5.9,163.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,67.0,67.0,67.0,67.0,60.0,60.0,60.0,67.0,52.0,48.0,48.0,48.0,52.0,50.0,45.0,45.0,45.0,50.0,50.0,69.0,63.0,64.0,60.0,70.0,63.0,49.0,48.0,69.0,89.0,92.0,90.0,65.0,63.0,70.0,85.0,76.0,72.0,66.0,57.0,29.0,66.0,60.0,72.0,65.0,24.0,31.0,22.0,13.0,11.0,6.0,14.0,8.0,€3.6M
Jorginho,27,Brazil,70,70,1900000.0,12000.0,1727,Right,1.0,2.0,3.0,Medium/ Medium,Lean,No,RM,12.0,"Jul 1, 2018",0,2023,6.0,143.0,62.0,62.0,62.0,68.0,67.0,67.0,67.0,68.0,69.0,69.0,69.0,69.0,66.0,66.0,66.0,69.0,59.0,55.0,55.0,55.0,59.0,57.0,48.0,48.0,48.0,57.0,67.0,58.0,50.0,72.0,51.0,72.0,66.0,60.0,68.0,72.0,69.0,69.0,71.0,71.0,69.0,58.0,60.0,74.0,42.0,58.0,45.0,24.0,66.0,70.0,54.0,68.0,39.0,51.0,55.0,8.0,11.0,9.0,8.0,10.0,€3.1M
Rodrigo,25,Brazil,70,74,1900000.0,6000.0,1858,Right,1.0,2.0,3.0,High/ Medium,Normal,No,RB,2.0,"Jan 1, 2014",0,2021,5.9,157.0,59.0,59.0,59.0,62.0,61.0,61.0,61.0,62.0,61.0,61.0,61.0,64.0,63.0,63.0,63.0,64.0,69.0,66.0,66.0,66.0,69.0,68.0,65.0,65.0,65.0,68.0,67.0,36.0,50.0,66.0,44.0,70.0,71.0,67.0,60.0,71.0,73.0,72.0,74.0,69.0,73.0,75.0,63.0,78.0,70.0,62.0,65.0,69.0,50.0,45.0,61.0,63.0,64.0,69.0,68.0,12.0,14.0,9.0,8.0,13.0,€4.1M
Rogério,20,Brazil,70,85,3900000.0,32000.0,1857,Left,1.0,3.0,3.0,Medium/ Medium,Normal,No,LM,6.0,0,Juventus,"Jun 30, 2019",5.1,154.0,62.0,62.0,62.0,68.0,66.0,66.0,66.0,68.0,66.0,66.0,66.0,68.0,65.0,65.0,65.0,68.0,69.0,66.0,66.0,66.0,69.0,69.0,66.0,66.0,66.0,69.0,73.0,45.0,60.0,64.0,53.0,74.0,56.0,60.0,60.0,72.0,79.0,77.0,72.0,69.0,64.0,59.0,67.0,67.0,60.0,59.0,66.0,65.0,65.0,66.0,55.0,68.0,69.0,68.0,69.0,11.0,7.0,8.0,8.0,10.0,0
Bernardo Motinho,26,Brazil,70,70,1500000.0,14000.0,1805,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,RB,19.0,"Jan 1, 2018",0,2021,5.1,163.0,59.0,59.0,59.0,64.0,61.0,61.0,61.0,64.0,63.0,63.0,63.0,65.0,63.0,63.0,63.0,65.0,68.0,65.0,65.0,65.0,68.0,69.0,67.0,67.0,67.0,69.0,77.0,51.0,65.0,67.0,54.0,67.0,41.0,42.0,61.0,62.0,71.0,73.0,72.0,67.0,71.0,53.0,66.0,65.0,64.0,52.0,57.0,66.0,51.0,67.0,62.0,66.0,70.0,71.0,71.0,12.0,8.0,13.0,7.0,9.0,€2.9M
Milton Menceiros,26,Brazil,70,70,1500000.0,11000.0,1760,Right,1.0,3.0,2.0,Medium/ Medium,Stocky,No,LCB,4.0,"Jan 1, 2018",0,2021,6.0,185.0,58.0,58.0,58.0,57.0,58.0,58.0,58.0,57.0,59.0,59.0,59.0,58.0,61.0,61.0,61.0,58.0,63.0,66.0,66.0,66.0,63.0,65.0,69.0,69.0,69.0,65.0,38.0,44.0,68.0,66.0,52.0,51.0,55.0,40.0,56.0,59.0,76.0,68.0,71.0,73.0,67.0,61.0,85.0,64.0,74.0,46.0,67.0,76.0,50.0,64.0,49.0,78.0,66.0,66.0,66.0,7.0,7.0,7.0,9.0,12.0,€2.9M
Luisinho,27,Brazil,70,70,1900000.0,14000.0,1726,Right,1.0,2.0,4.0,High/ Medium,Lean,No,LM,8.0,"Jul 1, 2017",0,2020,5.9,148.0,67.0,67.0,67.0,70.0,69.0,69.0,69.0,70.0,69.0,69.0,69.0,69.0,62.0,62.0,62.0,69.0,48.0,46.0,46.0,46.0,48.0,44.0,38.0,38.0,38.0,44.0,62.0,71.0,59.0,67.0,61.0,76.0,67.0,65.0,63.0,74.0,78.0,74.0,88.0,59.0,68.0,66.0,62.0,70.0,63.0,68.0,56.0,16.0,65.0,63.0,59.0,54.0,16.0,22.0,15.0,13.0,10.0,8.0,12.0,10.0,€3.1M
Bruno Gallo,30,Brazil,70,70,1600000.0,6000.0,1907,Left,1.0,3.0,3.0,Medium/ Medium,Normal,No,RCM,25.0,"Jul 18, 2018",0,2020,5.11,172.0,64.0,64.0,64.0,67.0,67.0,67.0,67.0,67.0,68.0,68.0,68.0,68.0,69.0,69.0,69.0,68.0,66.0,67.0,67.0,67.0,66.0,64.0,63.0,63.0,63.0,64.0,66.0,56.0,46.0,73.0,70.0,69.0,73.0,65.0,70.0,72.0,68.0,65.0,69.0,68.0,67.0,71.0,60.0,68.0,72.0,68.0,64.0,64.0,65.0,71.0,75.0,67.0,62.0,66.0,57.0,13.0,9.0,10.0,6.0,9.0,€3.5M
Felipe,30,Brazil,70,70,1300000.0,6000.0,1587,Right,1.0,3.0,2.0,Low/ High,Normal,No,LCB,37.0,"Sep 6, 2017",0,2020,6.2,185.0,52.0,52.0,52.0,52.0,51.0,51.0,51.0,52.0,53.0,53.0,53.0,52.0,54.0,54.0,54.0,52.0,58.0,62.0,62.0,62.0,58.0,59.0,68.0,68.0,68.0,59.0,53.0,43.0,70.0,59.0,48.0,62.0,44.0,39.0,57.0,56.0,48.0,50.0,57.0,65.0,45.0,47.0,61.0,30.0,80.0,44.0,70.0,62.0,30.0,54.0,45.0,71.0,74.0,72.0,67.0,11.0,8.0,11.0,11.0,14.0,€2.8M
Matheus,26,Brazil,70,73,1800000.0,7000.0,1587,Left,1.0,4.0,2.0,Medium/ Medium,Normal,No,CB,2.0,"Jul 1, 2018",0,2021,6.4,194.0,53.0,53.0,53.0,51.0,50.0,50.0,50.0,51.0,50.0,50.0,50.0,55.0,57.0,57.0,57.0,55.0,65.0,67.0,67.0,67.0,65.0,66.0,69.0,69.0,69.0,66.0,67.0,45.0,70.0,67.0,41.0,47.0,29.0,38.0,72.0,62.0,52.0,55.0,36.0,64.0,45.0,60.0,54.0,72.0,81.0,35.0,69.0,69.0,29.0,34.0,34.0,69.0,70.0,71.0,69.0,12.0,14.0,12.0,6.0,6.0,€2.9M
Eltson Marques,26,Brazil,70,70,1500000.0,13000.0,1510,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,CB,19.0,"Jan 1, 2018",0,2021,6.2,194.0,51.0,51.0,51.0,45.0,47.0,47.0,47.0,45.0,46.0,46.0,46.0,46.0,52.0,52.0,52.0,46.0,58.0,63.0,63.0,63.0,58.0,61.0,69.0,69.0,69.0,61.0,35.0,37.0,77.0,48.0,43.0,36.0,33.0,45.0,53.0,68.0,48.0,44.0,38.0,75.0,39.0,57.0,42.0,52.0,83.0,42.0,66.0,74.0,28.0,39.0,51.0,60.0,67.0,68.0,73.0,8.0,9.0,11.0,11.0,10.0,€2.9M
Magno,30,Brazil,69,69,1000000.0,4000.0,1790,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,ST,10.0,"Jan 6, 2017",0,2021,5.1,170.0,67.0,67.0,67.0,69.0,70.0,70.0,70.0,69.0,70.0,70.0,70.0,69.0,67.0,67.0,67.0,69.0,56.0,56.0,56.0,56.0,56.0,53.0,49.0,49.0,49.0,53.0,63.0,70.0,58.0,72.0,61.0,71.0,72.0,70.0,68.0,73.0,70.0,65.0,61.0,65.0,71.0,68.0,54.0,62.0,62.0,66.0,53.0,48.0,72.0,73.0,68.0,70.0,42.0,35.0,29.0,9.0,7.0,14.0,7.0,11.0,€1.3M
Allan,21,Brazil,69,78,1600000.0,28000.0,1787,Left,1.0,4.0,3.0,Medium/ Medium,Lean,No,CM,28.0,0,Liverpool,"Jun 30, 2019",5.8,154.0,59.0,59.0,59.0,66.0,65.0,65.0,65.0,66.0,68.0,68.0,68.0,66.0,67.0,67.0,67.0,66.0,60.0,62.0,62.0,62.0,60.0,57.0,53.0,53.0,53.0,57.0,61.0,52.0,31.0,74.0,56.0,71.0,65.0,64.0,72.0,75.0,66.0,62.0,79.0,65.0,78.0,70.0,68.0,54.0,48.0,64.0,71.0,63.0,59.0,70.0,62.0,56.0,40.0,54.0,49.0,5.0,5.0,7.0,13.0,14.0,0
Caio Tafarell,26,Brazil,69,69,925000.0,6000.0,1806,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,CDM,16.0,"Jan 1, 2018",0,2021,6.0,168.0,59.0,59.0,59.0,56.0,58.0,58.0,58.0,56.0,60.0,60.0,60.0,58.0,64.0,64.0,64.0,58.0,63.0,68.0,68.0,68.0,63.0,64.0,67.0,67.0,67.0,64.0,41.0,42.0,64.0,72.0,61.0,49.0,52.0,56.0,72.0,58.0,66.0,64.0,68.0,67.0,63.0,75.0,71.0,73.0,72.0,60.0,68.0,66.0,55.0,64.0,49.0,74.0,68.0,70.0,68.0,13.0,13.0,7.0,8.0,11.0,€1.8M
Luciano Cacheira,34,Brazil,69,69,425000.0,8000.0,1076,Right,1.0,2.0,1.0,Medium/ Medium,Normal,No,GK,1.0,"Jan 1, 2018",0,2021,5.11,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,17.0,16.0,29.0,13.0,20.0,12.0,11.0,14.0,29.0,33.0,49.0,66.0,50.0,33.0,64.0,22.0,38.0,15.0,33.0,8.0,11.0,48.0,18.0,49.0,24.0,18.0,17.0,76.0,62.0,77.0,55.0,76.0,€808K
