Name,Age,Nationality,Overall,Potential,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,PositionClass,Age_Ranges
M. Ajani,24,Germany,65,68,675000.0,1000.0,1724,Right,1.0,4.0,3.0,Medium/ Medium,Normal,No,RM,22.0,"Jul 1, 2016",0,2019,6'2,190lbs,61+2,61+2,61+2,63+2,61+2,61+2,61+2,63+2,60+2,60+2,60+2,64+2,58+2,58+2,58+2,64+2,62+2,58+2,58+2,58+2,62+2,61+2,58+2,58+2,58+2,61+2,64.0,54.0,57.0,61.0,37.0,66.0,57.0,47.0,52.0,60.0,80.0,88.0,67.0,62.0,57.0,60.0,53.0,76.0,75.0,48.0,73.0,49.0,60.0,55.0,45.0,62.0,53.0,54.0,54.0,15.0,16.0,9.0,14.0,6.0,€1M,Midfielder,22-25
R. Massimo,17,Germany,65,82,1100000.0,4000.0,1587,Right,1.0,5.0,3.0,Medium/ Medium,Normal,No,RM,22.0,0,VfB Stuttgart,"Jun 30, 2020",6'1,165lbs,62+2,62+2,62+2,65+2,64+2,64+2,64+2,65+2,63+2,63+2,63+2,63+2,56+2,56+2,56+2,63+2,50+2,47+2,47+2,47+2,50+2,47+2,43+2,43+2,43+2,47+2,51.0,62.0,55.0,63.0,40.0,70.0,38.0,32.0,52.0,68.0,85.0,88.0,78.0,58.0,67.0,62.0,65.0,56.0,60.0,55.0,52.0,26.0,55.0,53.0,58.0,48.0,46.0,24.0,20.0,12.0,13.0,8.0,6.0,9.0,0,Midfielder,16-21
S. Brandy,33,Germany,65,65,350000.0,4000.0,1701,Right,1.0,3.0,2.0,Low/ Low,Normal,No,ST,16.0,"Jan 10, 2017",0,2019,6'0,174lbs,64+2,64+2,64+2,63+2,63+2,63+2,63+2,63+2,62+2,62+2,62+2,63+2,58+2,58+2,58+2,63+2,51+2,49+2,49+2,49+2,51+2,48+2,46+2,46+2,46+2,48+2,66.0,62.0,60.0,64.0,58.0,62.0,60.0,55.0,56.0,65.0,65.0,70.0,72.0,63.0,68.0,71.0,84.0,68.0,73.0,59.0,70.0,22.0,62.0,59.0,49.0,68.0,28.0,31.0,31.0,7.0,7.0,16.0,11.0,7.0,€560K,Attacker,31-35
M. Schulze Niehues,29,Germany,65,65,375000.0,1000.0,1077,Right,1.0,3.0,1.0,Medium/ Medium,Normal,No,GK,35.0,"Jul 1, 2011",0,2019,6'4,198lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,11.0,18.0,19.0,12.0,15.0,12.0,14.0,15.0,22.0,38.0,42.0,39.0,61.0,22.0,42.0,50.0,32.0,78.0,13.0,34.0,28.0,14.0,36.0,22.0,39.0,21.0,19.0,14.0,64.0,65.0,62.0,66.0,63.0,€544K,Goalkeeper,26-30
F. Viteritti,25,Germany,65,67,650000.0,1000.0,1755,Right,1.0,5.0,3.0,Medium/ Medium,Normal,No,LCM,10.0,"Jul 1, 2016",0,2019,5'9,157lbs,60+2,60+2,60+2,64+2,62+2,62+2,62+2,64+2,63+2,63+2,63+2,64+2,59+2,59+2,59+2,64+2,54+2,52+2,52+2,52+2,54+2,51+2,44+2,44+2,44+2,51+2,62.0,63.0,30.0,62.0,62.0,65.0,67.0,58.0,59.0,66.0,78.0,72.0,84.0,57.0,90.0,67.0,63.0,76.0,59.0,62.0,58.0,32.0,58.0,60.0,74.0,66.0,40.0,39.0,37.0,13.0,11.0,10.0,15.0,6.0,€991K,Midfielder,22-25
J. Serra,20,Germany,65,78,1100000.0,3000.0,1452,Left,1.0,3.0,2.0,Medium/ High,Normal,No,LS,23.0,"Jul 1, 2018",0,2021,6'4,192lbs,63+2,63+2,63+2,54+2,58+2,58+2,58+2,54+2,53+2,53+2,53+2,52+2,48+2,48+2,48+2,52+2,43+2,44+2,44+2,44+2,43+2,43+2,48+2,48+2,48+2,43+2,32.0,63.0,71.0,54.0,63.0,52.0,39.0,28.0,28.0,61.0,51.0,62.0,48.0,57.0,31.0,72.0,64.0,55.0,84.0,58.0,61.0,23.0,66.0,40.0,44.0,49.0,35.0,38.0,28.0,8.0,8.0,9.0,13.0,6.0,€2.3M,Attacker,16-21
L. Görtler,24,Germany,65,71,750000.0,5000.0,1621,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,ST,27.0,"Aug 2, 2017",0,2020,6'1,181lbs,63+2,63+2,63+2,63+2,63+2,63+2,63+2,63+2,62+2,62+2,62+2,62+2,56+2,56+2,56+2,62+2,49+2,45+2,45+2,45+2,49+2,46+2,41+2,41+2,41+2,46+2,57.0,61.0,60.0,67.0,66.0,60.0,51.0,42.0,45.0,65.0,69.0,69.0,69.0,64.0,66.0,61.0,75.0,74.0,73.0,55.0,35.0,17.0,65.0,58.0,51.0,60.0,41.0,18.0,20.0,11.0,15.0,14.0,13.0,14.0,€1.3M,Attacker,22-25
G. Wegkamp,25,Germany,65,70,725000.0,1000.0,1565,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,ST,13.0,"Aug 31, 2018",0,2020,6'4,185lbs,63+2,63+2,63+2,59+2,61+2,61+2,61+2,59+2,58+2,58+2,58+2,59+2,54+2,54+2,54+2,59+2,49+2,47+2,47+2,47+2,49+2,47+2,46+2,46+2,46+2,47+2,52.0,62.0,67.0,61.0,56.0,60.0,38.0,46.0,38.0,61.0,62.0,66.0,51.0,61.0,38.0,68.0,58.0,69.0,84.0,58.0,54.0,27.0,62.0,54.0,67.0,62.0,36.0,30.0,28.0,14.0,10.0,8.0,13.0,6.0,€1.1M,Attacker,22-25
A. Stolz,34,Germany,65,65,220000.0,6000.0,1094,Right,1.0,2.0,1.0,Medium/ Medium,Normal,No,GK,33.0,"Aug 21, 2013",0,2019,6'2,196lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,15.0,11.0,23.0,14.0,14.0,9.0,14.0,38.0,22.0,44.0,46.0,50.0,56.0,32.0,23.0,67.0,41.0,64.0,14.0,37.0,19.0,12.0,25.0,21.0,50.0,14.0,19.0,10.0,69.0,67.0,66.0,63.0,63.0,€374K,Goalkeeper,31-35
M. Costly,22,Germany,65,72,750000.0,4000.0,1680,Right,1.0,4.0,3.0,Medium/ High,Lean,No,RW,9.0,"Jan 2, 2018",0,2020,6'0,165lbs,57+2,57+2,57+2,64+2,61+2,61+2,61+2,64+2,62+2,62+2,62+2,64+2,60+2,60+2,60+2,64+2,64+2,59+2,59+2,59+2,64+2,63+2,58+2,58+2,58+2,63+2,67.0,54.0,40.0,63.0,40.0,66.0,46.0,30.0,51.0,63.0,81.0,82.0,78.0,58.0,71.0,48.0,66.0,65.0,60.0,47.0,53.0,63.0,62.0,60.0,38.0,54.0,54.0,63.0,61.0,7.0,14.0,7.0,9.0,13.0,€1.3M,Attacker,22-25
J. Günther-Schmidt,23,Germany,65,72,775000.0,6000.0,1544,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,RS,27.0,0,FC Augsburg,"Jun 30, 2019",6'0,179lbs,63+2,63+2,63+2,61+2,62+2,62+2,62+2,61+2,60+2,60+2,60+2,59+2,51+2,51+2,51+2,59+2,43+2,40+2,40+2,40+2,43+2,41+2,37+2,37+2,37+2,41+2,52.0,63.0,57.0,57.0,57.0,64.0,58.0,45.0,38.0,65.0,68.0,72.0,72.0,62.0,68.0,71.0,58.0,50.0,69.0,59.0,48.0,15.0,61.0,51.0,60.0,56.0,28.0,14.0,19.0,8.0,8.0,11.0,8.0,8.0,0,Attacker,22-25
N. Kijewski,22,Germany,65,73,675000.0,2000.0,1672,Left,1.0,3.0,3.0,Medium/ Medium,Normal,No,LB,27.0,"Jul 1, 2015",0,2020,5'9,163lbs,51+2,51+2,51+2,58+2,55+2,55+2,55+2,58+2,57+2,57+2,57+2,60+2,59+2,59+2,59+2,60+2,63+2,62+2,62+2,62+2,63+2,63+2,62+2,62+2,62+2,63+2,60.0,30.0,54.0,61.0,28.0,66.0,52.0,47.0,67.0,66.0,73.0,74.0,73.0,55.0,76.0,45.0,90.0,65.0,59.0,46.0,60.0,66.0,48.0,50.0,34.0,55.0,61.0,64.0,65.0,6.0,6.0,9.0,8.0,8.0,€1.1M,Defender,22-25
T. Müller,23,Germany,65,69,600000.0,3000.0,1395,Right,1.0,4.0,2.0,Medium/ Medium,Normal,No,RCB,5.0,"Jul 1, 2018",0,2020,6'2,174lbs,41+2,41+2,41+2,40+2,40+2,40+2,40+2,40+2,42+2,42+2,42+2,43+2,46+2,46+2,46+2,43+2,55+2,58+2,58+2,58+2,55+2,58+2,63+2,63+2,63+2,58+2,28.0,20.0,63.0,55.0,22.0,31.0,22.0,24.0,50.0,44.0,65.0,68.0,59.0,59.0,53.0,42.0,72.0,64.0,75.0,25.0,66.0,64.0,22.0,39.0,30.0,63.0,63.0,64.0,61.0,10.0,5.0,13.0,9.0,8.0,€975K,Defender,22-25
M. Gebers,32,Germany,65,65,300000.0,1000.0,1353,Right,1.0,2.0,2.0,High/ Medium,Normal,No,CB,31.0,"Jan 9, 2017",0,2020,6'2,168lbs,41+2,41+2,41+2,38+2,38+2,38+2,38+2,38+2,39+2,39+2,39+2,41+2,44+2,44+2,44+2,41+2,54+2,57+2,57+2,57+2,54+2,57+2,63+2,63+2,63+2,57+2,27.0,18.0,66.0,53.0,23.0,26.0,23.0,21.0,48.0,49.0,62.0,63.0,50.0,61.0,52.0,39.0,66.0,52.0,76.0,21.0,62.0,63.0,23.0,30.0,33.0,57.0,62.0,64.0,68.0,10.0,6.0,7.0,14.0,15.0,€435K,Defender,31-35
S. Sané,25,Germany,65,67,675000.0,3000.0,1495,Right,1.0,3.0,2.0,Low/ Low,Normal,No,ST,14.0,"Jul 1, 2018",0,2020,6'2,190lbs,63+2,63+2,63+2,57+2,59+2,59+2,59+2,57+2,55+2,55+2,55+2,54+2,47+2,47+2,47+2,54+2,43+2,41+2,41+2,41+2,43+2,42+2,43+2,43+2,43+2,42+2,30.0,63.0,63.0,50.0,60.0,61.0,32.0,27.0,29.0,63.0,70.0,76.0,71.0,63.0,63.0,68.0,62.0,53.0,81.0,55.0,53.0,23.0,59.0,36.0,61.0,63.0,24.0,28.0,26.0,7.0,10.0,10.0,11.0,7.0,€1M,Attacker,22-25
F. Pick,22,Germany,65,73,800000.0,2000.0,1528,Right,1.0,3.0,4.0,Medium/ Medium,Lean,No,RM,11.0,"Feb 3, 2017",0,2019,5'9,148lbs,57+2,57+2,57+2,63+2,61+2,61+2,61+2,63+2,60+2,60+2,60+2,63+2,54+2,54+2,54+2,63+2,49+2,41+2,41+2,41+2,49+2,45+2,34+2,34+2,34+2,45+2,60.0,52.0,40.0,60.0,48.0,69.0,47.0,42.0,54.0,66.0,88.0,85.0,84.0,58.0,79.0,50.0,60.0,65.0,46.0,44.0,32.0,17.0,60.0,45.0,51.0,47.0,19.0,24.0,26.0,14.0,12.0,11.0,9.0,11.0,€1.3M,Midfielder,22-25
C. Bickel,27,Germany,65,65,575000.0,1000.0,1702,Right,1.0,4.0,3.0,Medium/ Medium,Lean,No,RM,10.0,"Jul 1, 2018",0,2021,5'10,154lbs,59+2,59+2,59+2,64+2,62+2,62+2,62+2,64+2,63+2,63+2,63+2,64+2,59+2,59+2,59+2,64+2,52+2,49+2,49+2,49+2,52+2,49+2,43+2,43+2,43+2,49+2,68.0,53.0,52.0,65.0,56.0,67.0,72.0,62.0,60.0,64.0,73.0,65.0,76.0,63.0,81.0,62.0,73.0,68.0,51.0,61.0,51.0,28.0,61.0,61.0,53.0,59.0,42.0,28.0,29.0,15.0,8.0,12.0,7.0,15.0,€834K,Midfielder,26-30
A. Barylla,21,Germany,65,73,675000.0,1000.0,1609,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,RCB,16.0,"Jul 1, 2017",0,2019,5'10,165lbs,55+2,55+2,55+2,59+2,56+2,56+2,56+2,59+2,57+2,57+2,57+2,61+2,58+2,58+2,58+2,61+2,64+2,61+2,61+2,61+2,64+2,64+2,63+2,63+2,63+2,64+2,59.0,55.0,63.0,60.0,28.0,59.0,32.0,27.0,57.0,60.0,74.0,69.0,68.0,62.0,66.0,25.0,79.0,81.0,65.0,29.0,64.0,60.0,56.0,54.0,31.0,58.0,58.0,65.0,65.0,7.0,6.0,7.0,11.0,7.0,€1.1M,Defender,16-21
R. Scheu,23,Germany,65,71,750000.0,1000.0,1701,Right,1.0,4.0,3.0,High/ High,Normal,No,RM,20.0,"Jul 1, 2017",0,2019,5'10,163lbs,59+2,59+2,59+2,62+2,61+2,61+2,61+2,62+2,60+2,60+2,60+2,63+2,58+2,58+2,58+2,63+2,59+2,56+2,56+2,56+2,59+2,58+2,53+2,53+2,53+2,58+2,59.0,56.0,46.0,59.0,38.0,59.0,45.0,44.0,55.0,58.0,84.0,85.0,70.0,62.0,74.0,54.0,70.0,91.0,61.0,51.0,75.0,48.0,65.0,57.0,55.0,60.0,51.0,44.0,42.0,13.0,5.0,7.0,6.0,12.0,€1.2M,Midfielder,22-25
P. Drewes,25,Germany,65,70,525000.0,2000.0,1034,Right,1.0,2.0,1.0,Medium/ Medium,Normal,No,GK,21.0,"Jul 1, 2017",0,2019,6'4,192lbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,14.0,15.0,23.0,15.0,12.0,18.0,14.0,26.0,18.0,30.0,29.0,29.0,60.0,34.0,36.0,33.0,41.0,75.0,12.0,35.0,21.0,13.0,23.0,26.0,32.0,16.0,15.0,16.0,68.0,63.0,64.0,63.0,62.0,€801K,Goalkeeper,22-25
O. Hein,28,Germany,65,65,425000.0,3000.0,1839,Right,1.0,4.0,3.0,Medium/ Medium,Normal,No,RB,17.0,"Jul 1, 2007",0,2020,5'9,148lbs,61+2,61+2,61+2,63+2,63+2,63+2,63+2,63+2,63+2,63+2,63+2,64+2,63+2,63+2,63+2,64+2,64+2,63+2,63+2,63+2,64+2,64+2,61+2,61+2,61+2,64+2,58.0,55.0,50.0,67.0,61.0,65.0,64.0,68.0,63.0,67.0,76.0,67.0,78.0,65.0,81.0,68.0,79.0,74.0,56.0,66.0,58.0,64.0,59.0,52.0,45.0,63.0,60.0,61.0,63.0,10.0,7.0,7.0,9.0,16.0,€659K,Defender,26-30
J. Müller,28,Germany,65,65,550000.0,2000.0,1693,Right,1.0,4.0,2.0,High/ Medium,Lean,No,RM,13.0,"Jul 1, 2016",0,2021,6'0,165lbs,60+2,60+2,60+2,63+2,61+2,61+2,61+2,63+2,61+2,61+2,61+2,63+2,57+2,57+2,57+2,63+2,56+2,51+2,51+2,51+2,56+2,53+2,47+2,47+2,47+2,53+2,63.0,55.0,49.0,62.0,58.0,67.0,68.0,42.0,54.0,62.0,76.0,80.0,72.0,60.0,70.0,66.0,65.0,82.0,62.0,61.0,49.0,32.0,58.0,52.0,53.0,61.0,44.0,36.0,40.0,10.0,11.0,12.0,7.0,15.0,€798K,Midfielder,26-30
M. Kleinsorge,22,Germany,65,70,725000.0,1000.0,1611,Right,1.0,4.0,3.0,High/ Medium,Normal,No,RM,20.0,"Jul 1, 2016",0,2020,5'7,161lbs,62+2,62+2,62+2,65+2,63+2,63+2,63+2,65+2,62+2,62+2,62+2,63+2,53+2,53+2,53+2,63+2,50+2,42+2,42+2,42+2,50+2,46+2,38+2,38+2,38+2,46+2,65.0,64.0,47.0,60.0,61.0,65.0,50.0,39.0,39.0,64.0,82.0,76.0,87.0,62.0,84.0,64.0,73.0,69.0,50.0,53.0,42.0,18.0,64.0,54.0,50.0,52.0,38.0,18.0,25.0,12.0,14.0,5.0,6.0,11.0,€1.1M,Midfielder,22-25
T. Rehfeldt,24,Germany,65,69,600000.0,1000.0,1455,Right,1.0,3.0,2.0,Medium/ Medium,Lean,No,CB,33.0,"Jul 1, 2017",0,2019,6'4,187lbs,50+2,50+2,50+2,47+2,47+2,47+2,47+2,47+2,46+2,46+2,46+2,49+2,50+2,50+2,50+2,49+2,58+2,60+2,60+2,60+2,58+2,59+2,64+2,64+2,64+2,59+2,46.0,42.0,67.0,59.0,28.0,43.0,37.0,31.0,46.0,59.0,52.0,54.0,47.0,60.0,41.0,56.0,48.0,66.0,79.0,30.0,64.0,62.0,26.0,37.0,39.0,58.0,62.0,66.0,62.0,8.0,14.0,10.0,6.0,8.0,€915K,Defender,22-25
T. Röttger,32,Germany,65,65,425000.0,2000.0,1713,Right,1.0,4.0,3.0,Medium/ High,Normal,No,ST,18.0,"Jul 1, 2015",0,2019,5'9,168lbs,64+2,64+2,64+2,64+2,63+2,63+2,63+2,64+2,61+2,61+2,61+2,62+2,55+2,55+2,55+2,62+2,54+2,49+2,49+2,49+2,54+2,51+2,47+2,47+2,47+2,51+2,60.0,62.0,57.0,55.0,61.0,67.0,61.0,39.0,34.0,67.0,71.0,72.0,79.0,63.0,80.0,70.0,69.0,83.0,61.0,63.0,74.0,35.0,66.0,51.0,52.0,67.0,32.0,39.0,31.0,10.0,15.0,13.0,10.0,11.0,€616K,Attacker,31-35
J. Derstroff,26,Germany,65,66,625000.0,3000.0,1646,Left,1.0,3.0,3.0,Medium/ Medium,Normal,No,LM,10.0,"Jul 18, 2018",0,2020,6'0,165lbs,64+2,64+2,64+2,65+2,65+2,65+2,65+2,65+2,64+2,64+2,64+2,64+2,57+2,57+2,57+2,64+2,48+2,44+2,44+2,44+2,48+2,45+2,39+2,39+2,39+2,45+2,56.0,61.0,58.0,61.0,67.0,69.0,57.0,45.0,48.0,67.0,76.0,81.0,75.0,65.0,69.0,66.0,60.0,61.0,60.0,61.0,44.0,22.0,61.0,62.0,67.0,56.0,36.0,18.0,17.0,12.0,11.0,9.0,12.0,12.0,€1M,Midfielder,26-30
P. Sohm,26,Germany,65,66,650000.0,2000.0,1632,Right,1.0,3.0,2.0,High/ High,Normal,No,LS,9.0,"Jul 1, 2018",0,2020,6'1,170lbs,64+2,64+2,64+2,64+2,64+2,64+2,64+2,64+2,62+2,62+2,62+2,65+2,57+2,57+2,57+2,65+2,50+2,46+2,46+2,46+2,50+2,47+2,39+2,39+2,39+2,47+2,62.0,62.0,48.0,60.0,57.0,62.0,66.0,37.0,54.0,63.0,76.0,77.0,73.0,66.0,61.0,72.0,54.0,85.0,75.0,56.0,48.0,17.0,67.0,59.0,54.0,68.0,24.0,23.0,25.0,13.0,11.0,10.0,8.0,7.0,€991K,Attacker,26-30
F. Porath,21,Germany,65,73,800000.0,3000.0,1684,Right,1.0,4.0,3.0,Medium/ Medium,Lean,No,LM,7.0,0,Hamburger SV,"Jun 30, 2019",5'10,150lbs,59+2,59+2,59+2,63+2,63+2,63+2,63+2,63+2,64+2,64+2,64+2,64+2,62+2,62+2,62+2,64+2,56+2,55+2,55+2,55+2,56+2,55+2,49+2,49+2,49+2,55+2,53.0,52.0,50.0,67.0,48.0,66.0,56.0,49.0,67.0,68.0,74.0,71.0,76.0,64.0,72.0,60.0,65.0,66.0,48.0,50.0,49.0,35.0,60.0,65.0,58.0,67.0,42.0,46.0,51.0,13.0,14.0,10.0,7.0,12.0,0,Midfielder,16-21
M. Röser,27,Germany,65,65,575000.0,2000.0,1704,Right,1.0,4.0,3.0,Medium/ Medium,Normal,No,LM,11.0,"Jul 1, 2018",0,2020,5'11,165lbs,60+2,60+2,60+2,64+2,62+2,62+2,62+2,64+2,62+2,62+2,62+2,64+2,58+2,58+2,58+2,64+2,54+2,50+2,50+2,50+2,54+2,51+2,43+2,43+2,43+2,51+2,66.0,55.0,42.0,62.0,58.0,62.0,66.0,68.0,57.0,63.0,80.0,83.0,74.0,59.0,76.0,71.0,63.0,67.0,62.0,63.0,52.0,40.0,57.0,65.0,59.0,67.0,29.0,32.0,31.0,8.0,13.0,7.0,9.0,5.0,€834K,Midfielder,26-30
T. Öztürk,28,Germany,65,65,450000.0,2000.0,1561,Right,1.0,4.0,2.0,Medium/ Medium,Normal,No,LDM,26.0,"Jul 1, 2016",0,2019,6'3,192lbs,53+2,53+2,53+2,51+2,52+2,52+2,52+2,51+2,54+2,54+2,54+2,53+2,59+2,59+2,59+2,53+2,59+2,63+2,63+2,63+2,59+2,60+2,65+2,65+2,65+2,60+2,46.0,32.0,72.0,66.0,37.0,49.0,40.0,38.0,64.0,60.0,54.0,48.0,53.0,64.0,46.0,60.0,35.0,64.0,84.0,55.0,65.0,61.0,44.0,53.0,34.0,56.0,63.0,66.0,60.0,12.0,9.0,8.0,13.0,6.0,€653K,Midfielder,26-30
M. Dombrowka,26,Germany,65,66,525000.0,2000.0,1519,Right,1.0,4.0,3.0,Medium/ Medium,Lean,No,LB,8.0,"Aug 1, 2015",0,2021,5'11,170lbs,48+2,48+2,48+2,55+2,52+2,52+2,52+2,55+2,53+2,53+2,53+2,58+2,53+2,53+2,53+2,58+2,64+2,59+2,59+2,59+2,64+2,64+2,60+2,60+2,60+2,64+2,61.0,27.0,46.0,60.0,21.0,60.0,29.0,26.0,39.0,62.0,73.0,76.0,74.0,59.0,67.0,32.0,63.0,79.0,70.0,26.0,53.0,59.0,49.0,43.0,32.0,61.0,62.0,63.0,66.0,14.0,5.0,11.0,6.0,6.0,€801K,Defender,26-30
B. Renneke,25,Germany,65,67,550000.0,1000.0,1837,Right,1.0,4.0,3.0,High/ Low,Lean,No,RB,7.0,"Jul 1, 2016",0,2020,5'9,161lbs,60+2,60+2,60+2,65+2,63+2,63+2,63+2,65+2,65+2,65+2,65+2,65+2,63+2,63+2,63+2,65+2,64+2,61+2,61+2,61+2,64+2,63+2,58+2,58+2,58+2,63+2,66.0,50.0,52.0,64.0,61.0,66.0,71.0,64.0,61.0,68.0,79.0,75.0,82.0,68.0,79.0,62.0,78.0,70.0,56.0,65.0,52.0,57.0,55.0,66.0,46.0,72.0,57.0,59.0,59.0,9.0,13.0,7.0,9.0,11.0,€839K,Defender,22-25
T. Ndenge,21,Germany,65,74,725000.0,3000.0,1774,Left,1.0,3.0,3.0,Medium/ Medium,Normal,No,CDM,13.0,"Aug 31, 2018",0,2021,6'2,176lbs,60+2,60+2,60+2,61+2,62+2,62+2,62+2,61+2,62+2,62+2,62+2,62+2,62+2,62+2,62+2,62+2,62+2,63+2,63+2,63+2,62+2,62+2,62+2,62+2,62+2,62+2,52.0,50.0,47.0,64.0,50.0,66.0,57.0,40.0,60.0,64.0,71.0,72.0,65.0,65.0,63.0,77.0,70.0,69.0,77.0,57.0,66.0,59.0,54.0,62.0,57.0,62.0,61.0,65.0,61.0,13.0,9.0,7.0,10.0,14.0,€1.2M,Midfielder,16-21
D. Gabriele,23,Germany,65,72,750000.0,3000.0,1644,Right,1.0,3.0,3.0,Medium/ Medium,Normal,No,CAM,21.0,"Jul 1, 2017",0,2020,5'10,165lbs,62+2,62+2,62+2,64+2,64+2,64+2,64+2,64+2,64+2,64+2,64+2,63+2,57+2,57+2,57+2,63+2,48+2,45+2,45+2,45+2,48+2,45+2,38+2,38+2,38+2,45+2,49.0,65.0,48.0,61.0,56.0,65.0,61.0,62.0,47.0,67.0,75.0,74.0,81.0,64.0,72.0,63.0,66.0,69.0,47.0,54.0,42.0,20.0,64.0,63.0,67.0,52.0,39.0,22.0,21.0,15.0,7.0,13.0,9.0,16.0,€1.2M,Midfielder,22-25
J. Sternberg,25,Germany,65,67,550000.0,2000.0,1718,Left,1.0,2.0,3.0,High/ Medium,Lean,No,LB,3.0,"Jul 1, 2018",0,2021,6'0,170lbs,57+2,57+2,57+2,58+2,58+2,58+2,58+2,58+2,58+2,58+2,58+2,60+2,60+2,60+2,60+2,60+2,64+2,63+2,63+2,63+2,64+2,64+2,62+2,62+2,62+2,64+2,61.0,39.0,61.0,62.0,32.0,60.0,46.0,59.0,59.0,61.0,73.0,72.0,68.0,66.0,62.0,72.0,48.0,77.0,67.0,45.0,68.0,62.0,50.0,56.0,52.0,50.0,60.0,65.0,59.0,15.0,8.0,13.0,11.0,9.0,€839K,Defender,22-25
N. Quaschner,24,Germany,65,69,700000.0,4000.0,1705,Right,1.0,3.0,2.0,High/ Medium,Normal,No,LM,18.0,"Jul 5, 2017",0,2020,6'0,179lbs,64+2,64+2,64+2,63+2,63+2,63+2,63+2,63+2,61+2,61+2,61+2,64+2,56+2,56+2,56+2,64+2,50+2,48+2,48+2,48+2,50+2,48+2,44+2,44+2,44+2,48+2,64.0,61.0,62.0,64.0,67.0,62.0,58.0,51.0,54.0,64.0,79.0,82.0,66.0,58.0,66.0,71.0,76.0,69.0,74.0,53.0,67.0,28.0,62.0,55.0,59.0,58.0,28.0,27.0,17.0,9.0,13.0,11.0,14.0,14.0,€1.2M,Midfielder,22-25
M. Ahlschwede,28,Germany,65,65,450000.0,2000.0,1512,Right,1.0,4.0,2.0,High/ Medium,Lean,No,CB,33.0,"Jul 1, 2017",0,2019,6'1,172lbs,46+2,46+2,46+2,49+2,46+2,46+2,46+2,49+2,47+2,47+2,47+2,51+2,49+2,49+2,49+2,51+2,61+2,59+2,59+2,59+2,61+2,62+2,63+2,63+2,63+2,62+2,56.0,23.0,60.0,57.0,23.0,47.0,36.0,29.0,42.0,53.0,68.0,74.0,61.0,62.0,59.0,46.0,80.0,72.0,73.0,25.0,63.0,62.0,34.0,37.0,30.0,61.0,65.0,64.0,62.0,12.0,7.0,12.0,12.0,6.0,€653K,Defender,26-30
G. Fechner,20,Germany,65,77,850000.0,1000.0,1600,Right,1.0,3.0,2.0,Medium/ Medium,Normal,No,CDM,8.0,"Jul 1, 2017",0,2020,6'2,172lbs,53+2,53+2,53+2,54+2,54+2,54+2,54+2,54+2,57+2,57+2,57+2,56+2,60+2,60+2,60+2,56+2,59+2,64+2,64+2,64+2,59+2,60+2,64+2,64+2,64+2,60+2,41.0,38.0,63.0,69.0,27.0,52.0,34.0,40.0,67.0,65.0,66.0,65.0,64.0,57.0,57.0,51.0,66.0,57.0,72.0,42.0,66.0,64.0,43.0,58.0,41.0,54.0,65.0,66.0,59.0,14.0,11.0,7.0,6.0,7.0,€1.4M,Midfielder,16-21
V. Janelt,20,Germany,65,76,925000.0,4000.0,1705,Left,1.0,3.0,3.0,High/ High,Lean,No,CM,20.0,"May 30, 2018",0,2021,6'0,174lbs,55+2,55+2,55+2,58+2,58+2,58+2,58+2,58+2,60+2,60+2,60+2,60+2,63+2,63+2,63+2,60+2,62+2,65+2,65+2,65+2,62+2,61+2,63+2,63+2,63+2,61+2,50.0,40.0,53.0,67.0,38.0,63.0,48.0,49.0,67.0,68.0,65.0,54.0,66.0,62.0,69.0,66.0,67.0,72.0,66.0,57.0,68.0,67.0,46.0,60.0,52.0,62.0,64.0,64.0,57.0,6.0,8.0,6.0,6.0,14.0,€1.7M,Midfielder,16-21
